Id,Class,Area (µm²),Aspect Ratio,Breadth (µm),Direction (°),ECD (µm),Length (µm),Perimeter (µm),Count,O Wt%,O Wt% ?,Na Wt%,Na Wt% ?,Mg Wt%,Mg Wt% ?,Si Wt%,Si Wt% ?,P Wt%,P Wt% ?,S Wt%,S Wt% ?,Cl Wt%,Cl Wt% ?,Ca Wt%,Ca Wt% ?,Cu Wt%,Cu Wt% ?,,,,,,,,,,
1922,Aged Sea Aerosol,1.167914219,1.288448661,1.127954353,157.5,1.219440269,1.453311276,3.817154975,54973,77.97363997,1.200694963,9.278851748,0.852658506,3.484462202,0.537854061,,,2.224403992,0.326965121,,,2.729297802,0.63359309,3.223849833,0.347734778,,,1.085495111,0.254761032,,,,,,,,
1943,Sea aerosol (Cl),0.581472186,1.593442726,0.797584172,146.25,0.860437901,1.270904697,3.510661708,52882,68.68925095,1.398415864,20.34892291,1.215943974,,,,,,,,,,,10.96182615,0.651485845,,,,,,,,,,,,
1944,Aged Sea Aerosol,0.651050054,1.698321179,0.775468618,74.53125,0.91046289,1.316994777,3.376990735,52643,71.46567106,1.444693562,16.70240909,1.091488358,2.139134146,0.659355475,,,,,,,1.851081103,0.802085642,7.841704786,0.543413591,,,,,,,,,,,,
1948,Sea aerosol (Cl),0.631170663,1.219640719,0.897282193,164.53125,0.896454934,1.094361899,3.054280459,62139,74.36327934,1.215252746,16.64769799,1.021975372,2.657463215,0.647681439,,,,,,,,,6.331562996,0.455402816,,,,,,,,,,,,
1952,Cl,0.457225992,2.516114271,0.558223914,73.125,0.762992932,1.404555157,3.344556718,55873,96.52802348,1.057895552,,,,,,,,,,,,,3.471986577,1.057895366,,,,,,,,,,,,
1953,Sea aerosol (Cl),1.038698178,1.107463068,1.127954353,163.125,1.150005041,1.249167789,3.64433268,54947,61.73913479,1.359270606,21.75836414,1.04387803,1.790756546,0.567855127,,,,,,,,,14.71174359,0.65354933,,,,,,,,,,,,
1962,Sea aerosol (Cl),0.755416857,1.268647752,0.916462912,14.0625,0.980727595,1.162668612,3.683484002,60841,66.75552726,1.277773455,20.6657812,1.086439099,,,,,,,,,,,12.57868856,0.624329876,,,,,,,,,,,,
1963,Aged Sea Aerosol,0.829964573,1.386737556,0.916462912,109.6875,1.027980406,1.270893538,3.305405397,52899,61.5347147,1.373666432,24.2123723,1.073115598,,,,,,,,,1.313104481,0.635367073,12.93981075,0.616371771,,,,,,,,,,,,
1964,Sea aerosol (Cl),0.641110359,1.390044398,0.8394839,64.6875,0.90348606,1.166919892,3.360773726,52060,62.30953336,1.356807817,22.83785641,1.090166532,,,,,,,,,,,14.85260874,0.67452807,,,,,,,,,,,,
1966,Sea aerosol (Cl),0.46219584,1.257842216,0.747735161,77.34375,0.767128425,0.940532852,2.464228239,62636,70.71041465,1.273167785,18.63292009,1.117061544,,,,,,,,,,,10.65666303,0.599542819,,,,,,,,,,,,
1967,Sea aerosol (Cl),0.621230968,1.26973866,0.847433182,120.9375,0.889368222,1.076018673,2.849024148,54186,65.05787969,1.32761877,20.4571411,1.041811612,2.038881369,0.615683431,,,,,,,,,12.44608834,0.604657317,,,,,,,,,,,,
1968,Sea aerosol (Cl),0.467165688,1.385334808,0.728575605,115.3125,0.771241744,1.009321145,2.747787192,52982,65.19394517,1.361877751,21.56028003,1.128478069,,,,,,,,,,,13.24577183,0.666591851,,,,,,,,,,,,
1975,Sea aerosol (Cl),0.894572594,1.334143141,0.996980215,147.65625,1.067241867,1.330114315,3.872523304,54903,65.78656435,1.36596337,19.30780113,1.065184455,2.286186442,0.636721496,,,,,,,,,12.61944771,0.632579532,,,,,,,,,,,,
1978,Cl,0.467165688,2.505083889,0.606144231,112.5,0.771241744,1.518442147,3.927891634,54941,95.69874406,1.264706906,,,,,,,,,,,,,4.301255569,1.264706254,,,,,,,,,,,,
1981,Sea aerosol (Cl),0.854813812,1.182337504,0.986960059,64.6875,1.04325584,1.166919892,3.210885745,56918,62.12623715,1.278658956,21.6352582,0.987484585,2.638895996,0.559641747,,,,,,,,,13.59961182,0.589877693,,,,,,,,,,,,
1982,Sea aerosol (Cl),1.351798586,1.243073697,1.226866629,123.75,1.311931178,1.525085636,4.218167893,58850,60.14118791,1.240725536,22.84039855,0.944611989,1.976180077,0.501379091,,,,,,,,,15.04223347,0.587083818,,,,,,,,,,,,
1983,,0.631170663,1.341373529,0.847433182,150.46875,0.896454934,1.136724439,3.148800111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,0.61626112,1.345182319,0.820298412,153.28125,0.885803606,1.103450921,2.959760808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,,0.849843964,1.240218238,0.977934258,125.15625,1.040218699,1.212851903,3.250037067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,Sea aerosol (Cl),0.477105383,1.473637914,0.742626048,105.46875,0.77940326,1.094361899,2.826089835,61860,77.78223157,1.367899124,16.59923792,1.16979545,2.637667023,0.780778937,,,,,,,,,2.980864234,0.436426094,,,,,,,,,,,,
1992,Ca rich,0.96912031,1.363542035,1.046829225,109.6875,1.110820553,1.427395653,3.849588991,61162,84.54116583,1.117845252,4.291609675,0.804124493,,,,,1.122952718,0.300748204,,,5.222960562,0.724251056,,,,,4.821306467,0.36902721,,,,,,,,
1994,Sea aerosol (Cl),0.66098975,1.238838848,0.845965765,109.6875,0.917386662,1.048015254,2.849024148,55084,60.9616518,1.399098244,23.54213744,1.113710087,,,,,,,,,,,15.49620777,0.697029755,,,,,,,,,,,,
1995,Sillica,0.700748532,1.143543552,0.916462912,70.3125,0.944574371,1.048015254,2.904392478,54594,88.3043468,0.663648732,,,,,,,11.69565022,0.66364808,,,,,,,,,,,,,,,,,,
1999,Sea aerosol (Cl),0.566562643,1.384583095,0.775468618,112.5,0.849335011,1.073700739,3.227102754,53991,66.40251279,1.326374244,21.15438282,1.110666152,,,,,,,,,,,12.44310364,0.63366075,,,,,,,,,,,,
2007,Sea aerosol (Cl),0.447286297,1.220650547,0.704971471,144.84375,0.754653961,0.860523811,2.415577213,57304,72.73926139,1.515763905,16.65772647,1.223237347,,,,,,,,,1.675775647,0.887391996,8.927234262,0.625934266,,,,,,,,,,,,
2015,Sulfate aerosol,0.501954622,1.581133141,0.704971471,108.28125,0.799442602,1.114653756,3.054280459,55693,92.73173213,1.622559689,,,,,,,,,,,7.268262655,1.622560248,,,,,,,,,,,,,,
2016,Sea aerosol (Cl),0.641110359,1.167988467,0.897282193,160.3125,0.90348606,1.048015254,2.959760808,53603,71.14323974,1.456201915,18.75590235,1.291202288,,,,,,,,,,,10.10085866,0.66416692,,,,,,,,,,,,
2035,Sea aerosol (Cl),0.46219584,1.731608441,0.733944619,123.75,0.767128425,1.270904697,3.132583102,60712,79.57568169,2.559444308,8.34229812,2.206593752,,,,,,,,,,,6.292452663,0.89993896,,,,,,,,,,,5.789567903,1.549601741
2039,Sea aerosol (Cl),0.859783659,1.556794414,1.196376258,119.53125,1.046284166,1.862511875,5.958672938,53645,78.52693796,2.364651673,10.88024899,2.029944025,,,,,,,,,,,6.089583039,0.822663493,,,,,,,,,,,4.503232986,1.407624502
2044,Sea aerosol (Cl),0.541713404,1.215894932,0.788602096,106.875,0.830500408,0.958857293,2.637050533,56208,68.16585064,1.36112757,18.23707521,1.079930738,1.914692856,0.640346855,,,,,,,,,11.68238074,0.617020996,,,,,,,,,,,,
2061,Sea aerosol (Cl),0.521834013,1.293624335,0.845965765,105.46875,0.81511944,1.094361899,3.376990735,53682,66.7965889,1.442090888,21.15607113,1.226559095,,,,,,,,,,,12.04734445,0.680688117,,,,,,,,,,,,
2063,Sea aerosol (Cl),0.601351577,1.948418758,0.713590906,30.9375,0.875022633,1.390373907,3.621398367,57070,66.19887352,1.180504076,15.38507044,0.82018096,2.90854387,0.466545811,,,,,,,,,12.62779087,0.542315608,,,2.879714407,0.27429841,,,,,,,,
2072,Sea aerosol (Cl),0.596381729,1.191033307,0.847433182,64.6875,0.871399335,1.009321145,2.770721506,53578,68.91802549,1.34253474,19.77833509,1.164129935,,,,,,,,,,,11.30363196,0.629138481,,,,,,,,,,,,
2079,Sea aerosol (Cl),0.467165688,1.516782779,0.799621356,144.84375,0.771241744,1.212851903,3.944108643,55512,65.1673615,1.53164994,16.58942401,1.129375491,2.320461534,0.696042506,,,,,,,,,15.92275351,0.806759298,,,,,,,,,,,,
2080,Sea aerosol (Cl),0.511894317,1.552349202,0.704971471,105.46875,0.807319074,1.094361899,2.959760808,53397,67.68042445,1.301776059,20.16871572,1.108647604,,,,,,,,,,,12.15085834,0.628334796,,,,,,,,,,,,
2089,Sea aerosol (Cl),0.57153249,1.581133141,0.69788615,153.28125,0.853052031,1.103450921,2.786938514,58590,74.74892735,1.397543959,18.28524321,1.292657852,,,,,,,,,,,6.965826452,0.593519956,,,,,,,,,,,,
2090,Sillica mixtures ,2.698627324,1.071474748,1.894262408,19.6875,1.853644795,2.029654337,6.154429545,57090,81.53218627,1.486199442,,,1.38271777,0.363534293,2.489805035,1.430874411,5.776554719,0.3532273,,,6.540836394,0.654941564,,,0.671935035,0.210996461,0.713803479,0.213438575,,,,,0.892164279,0.297324802,,
2091,Sea aerosol (Cl),0.715658075,1.423937917,0.845965765,68.90625,0.954570145,1.204602728,3.077214773,54314,63.49274516,1.339687873,22.15611637,1.055982523,1.851992868,0.615175301,,,,,,,,,12.49913946,0.600065803,,,,,,,,,,,,
2098,Sea aerosol (Cl),0.700748532,1.219640719,0.897282193,105.46875,0.944574371,1.094361899,3.109648789,54704,71.41134739,1.379996818,18.65949035,1.217354368,,,,,,,,,,,9.929157794,0.637846952,,,,,,,,,,,,
2104,,0.50692447,1.146118597,0.799621356,22.5,0.803390491,0.916460906,2.581682203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,,0.899542441,1.157265897,1.040904023,111.09375,1.070202321,1.204602728,3.360773726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,Sea aerosol (Cl),0.680869141,1.171570311,0.916462912,22.5,0.931079757,1.073700739,2.9435438,62104,66.91231728,1.298053283,21.38301879,1.10436324,,,,,,,,,,,11.7046684,0.615860522,,,,,,,,,,,,
2120,Sea aerosol (Cl),0.526803861,3.257881591,0.522905903,113.90625,0.818991763,1.703565516,3.683484002,58213,82.85810947,1.61596518,13.1929487,1.5360591,,,,,,,,,,,3.948940337,0.653327163,,,,,,,,,,,,
2121,Sea aerosol (Cl),1.381617672,1.26973866,1.1984515,14.0625,1.326322079,1.521720201,4.218167893,56640,57.5836122,1.356219873,24.06331599,1.007265039,1.538012549,0.511615817,,,,,,,,,16.81506634,0.660401862,,,,,,,,,,,,
2125,Sea aerosol (Cl),0.511894317,1.84637681,0.629702781,75.9375,0.807319074,1.162668612,2.982695121,52516,70.37385106,1.442896761,19.43982989,1.206286903,2.202635445,0.738176657,,,,,,,,,7.983680815,0.572784571,,,,,,,,,,,,
2129,Sea aerosol (Cl),0.472135536,1.272809,0.743092699,116.71875,0.775333241,0.945815075,2.487162552,54583,69.76407766,1.235729456,20.55790126,1.093844045,,,,,,,,,,,9.678022563,0.551624084,,,,,,,,,,,,
2134,Sea aerosol (Cl),0.516864165,1.439037148,0.747735161,149.0625,0.811228633,1.076018673,3.187951432,61055,70.27598023,1.384900697,16.00395739,1.110150665,2.368021198,0.70553082,,,,,,,,,11.35204956,0.628463225,,,,,,,,,,,,
2160,Sea aerosol (Cl),0.566562643,1.472518887,0.773390155,112.5,0.849335011,1.13883161,3.116366094,62105,71.92803025,1.369036362,15.36187977,1.111642737,2.892831154,0.708825141,,,,,,,,,9.817252308,0.589152984,,,,,,,,,,,,
2170,Sea aerosol (Cl),0.46219584,1.455971595,0.704971471,74.53125,0.767128425,1.026418436,2.865241157,52890,67.74602532,1.358369552,20.10005414,1.15671074,,,,,,,,,,,12.15392426,0.655414443,,,,,,,,,,,,
2171,Silica mixtures +NaCl,0.899542441,1.540720562,0.883691044,21.09375,1.070202321,1.361520963,3.549813029,62739,85.07444263,2.962749638,5.956289917,1.247450896,,,0.319149904,3.075461276,5.882301927,0.619493378,,,,,2.767811529,0.514314231,,,,,,,,,,,,
2172,Sillica mixtures ,4.900269874,1.417177099,2.293054494,23.90625,2.497842546,3.249664316,8.830631399,62594,79.44627404,1.180438604,1.812024787,0.466121547,,,1.150952093,1.089515258,10.35388559,0.391690899,,,4.889951646,0.498988293,,,0.545968907,0.161948625,0.523216138,0.153587665,,,,,1.277730986,0.243328884,,
2174,Sea aerosol (Cl),0.467165688,1.309699647,0.747735161,149.0625,0.771241744,0.979308477,2.692418863,54570,65.90557098,1.323960535,19.95866597,1.053239498,1.969373412,0.6034669,,,,,,,,,12.16638386,0.600312976,,,,,,,,,,,,
2175,Sea aerosol (Cl),0.61626112,1.71152728,0.719308272,102.65625,0.885803606,1.231115731,3.077214773,55437,63.30321431,1.363672875,20.93538195,1.05925044,2.492243983,0.614008587,,,,,,,,,13.26915622,0.631776405,,,,,,,,,,,,
2177,Sea aerosol (Cl),0.561592795,1.230396133,0.845965765,151.875,0.845601652,1.040873005,3.038063451,54826,65.53217769,1.380468719,21.01359665,1.146158762,,,,,,,,,,,13.45422715,0.671920367,,,,,,,,,,,,
2183,,1.217612697,1.192545053,1.196927431,147.65625,1.245115511,1.427389887,3.934608939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,,1.257371479,1.316914556,1.135570104,98.4375,1.265280637,1.495448799,4.116930937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,Sea aerosol (Cl),0.541713404,1.468572144,0.775468618,67.5,0.830500408,1.13883161,3.187951432,61854,63.28924894,1.363956556,20.5449909,1.053544413,2.12118309,0.599073572,,,,,,,,,14.04458135,0.642675394,,,,,,,,,,,,
2187,Sea aerosol (Cl),0.795175639,1.499710801,0.847433182,123.75,1.006205281,1.270904697,3.282471084,53581,62.78290153,1.441785228,21.45801485,1.123224944,2.932037227,0.649656588,,,,,,,,,12.82705069,0.656017894,,,,,,,,,,,,
2191,Sea aerosol (Cl),0.621230968,1.448244896,0.815957459,73.125,0.889368222,1.181706225,3.399925048,54072,60.35740972,1.331178565,24.66196716,1.065231953,,,,,,,,,,,14.98062313,0.650458923,,,,,,,,,,,,
2193,Sea aerosol (Cl),0.482075231,1.34162324,0.781154666,70.3125,0.783452135,1.048015254,3.132583102,53256,64.85952735,1.466825046,22.1259281,1.224114094,,,,,,,,,,,13.01454902,0.705148093,,,,,,,,,,,,
2195,Sulfate aerosol,0.690808836,1.282321867,0.914964493,122.34375,0.937851336,1.173278977,3.526878716,57791,88.55371475,2.115013637,,,,,,,,,,,4.640304297,1.628121547,,,,,,,,,,,,,6.805978715,1.512771845
2197,Sea aerosol (Cl),0.631170663,1.23660755,0.892321029,116.71875,0.896454934,1.103450921,3.305405397,54882,58.35371017,1.330410596,22.90358245,0.96888449,2.345633879,0.498027029,,,,,,,,,15.58714062,0.618969323,,,0.809938088,0.225845329,,,,,,,,
2198,Ca rich+NaCl,4.641837791,1.306546309,2.202339091,120.9375,2.431084416,2.87745801,8.067756884,52252,76.88350081,0.800167676,2.424600907,0.441120844,7.914356142,0.391883543,,,0.596365985,0.159823394,,,0.47462089,0.332385744,3.375834972,0.219913106,,,7.797034085,0.299927383,,,,,0.533688534,0.191226637,,
2201,Sea aerosol (Cl),0.839904268,1.467621507,0.893489024,126.5625,1.034117657,1.311303708,3.416142056,55959,60.99133492,1.316076517,22.65473753,1.012696978,2.071097121,0.54035997,,,,,,,,,14.28282857,0.616834406,,,,,,,,,,,,
2202,Ca rich,0.452256145,1.740042898,0.598188129,151.875,0.758834901,1.040873005,2.55874789,57586,91.08260274,1.484485809,,,,,,,,,,,1.789790578,1.242491882,,,,,4.029927775,0.559214829,,,,,3.097673133,0.761689525,,
2209,Sea aerosol (Cl),0.50692447,1.699672241,0.634474323,101.25,0.803390491,1.078398395,2.770721506,52326,67.32527614,1.540803071,18.46088916,1.133191027,,,,,,,,,,,10.33397242,0.610796176,,,,,,,,,,,,
2210,False Si ,0.541713404,3.191645816,0.573435807,164.53125,0.830500408,1.830203995,4.045345599,59487,95.06684542,1.50883114,,,,,,,4.933158681,1.508830581,,,,,,,,,,,,,,,,,,
2211,Sea aerosol (Cl),0.452256145,1.187062541,0.774321517,122.34375,0.758834901,0.919168067,2.904392478,62034,67.63030291,1.300374232,19.77720857,1.105988491,,,,,,,,,,,12.59249151,0.63812444,,,,,,,,,,,,
2212,Sea aerosol (Cl),0.46219584,1.28579531,0.86689829,71.71875,0.767128425,1.114653756,3.321622405,56930,80.85665703,1.696704701,12.23093793,1.600392163,,,,,,,,,,,6.912405044,0.743525848,,,,,,,,,,,,
2213,Sea aerosol (Cl),0.521834013,1.282348808,0.747735161,163.125,0.81511944,0.958857293,2.597899211,62602,76.3769567,1.148222852,19.41547692,1.086677052,,,,,,,,,,,4.207564145,0.439141504,,,,,,,,,,,,
2216,Aluminosillicates,2.042607422,1.529662754,1.409981896,101.25,1.612677446,2.156796791,5.714265305,61601,81.97032213,2.110676095,,,,,6.933648884,2.212302387,8.955342323,0.620855298,,,,,,,,,,,,,,,2.140689455,0.535601191,,
2218,Sea aerosol (Cl),0.472135536,1.355256978,0.69788615,116.71875,0.775333241,0.945815075,2.44801123,53031,69.18625832,1.338952221,18.93091351,1.13990372,,,,,,,,,,,11.88282594,0.650580227,,,,,,,,,,,,
2219,Sea aerosol (Cl),0.998939396,1.225649072,1.057457206,112.5,1.127780627,1.296071443,3.572747342,55059,62.6275897,1.327199396,22.89346009,1.074052043,,,,,,,,,,,14.47894573,0.656988006,,,,,,,,,,,,
2224,Sea aerosol (Cl),0.457225992,2.335191621,0.563977176,105.46875,0.762992932,1.316994777,3.077214773,61913,76.04191899,1.407540496,15.27014375,1.290977001,,,,,,,,,,,8.687938005,0.64691226,,,,,,,,,,,,
2225,Sea aerosol (Cl),0.566562643,1.323610541,0.775468618,74.53125,0.849335011,1.026418436,2.904392478,61981,67.34155416,1.262762398,20.09720206,1.071222313,,,,,,,,,,,12.5612393,0.614160579,,,,,,,,,,,,
2226,Sea aerosol (Cl),0.576502338,1.435937207,0.747735161,67.5,0.856752925,1.073700739,2.731570184,60731,64.85475898,1.46379834,21.55895829,1.203052048,,,,,,,,,,,11.50795296,0.621166546,,,,,,,,,,,2.078331821,0.715986593
2242,,1.361738281,1.299222871,1.190018152,23.90625,1.316745621,1.5460988,4.368055874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,,0.775296248,1.363031469,0.916462912,106.875,0.993548107,1.249167789,3.337839413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,Sea aerosol (Cl),0.705718379,1.269201171,0.845965765,22.5,0.947918007,1.073700739,2.927326791,53423,64.75511789,1.367460564,20.57834864,1.080033835,2.485159226,0.637200242,,,,,,,,,12.18137667,0.616792403,,,,,,,,,,,,
2255,Sea aerosol (Cl),0.472135536,1.257318896,0.748046383,77.34375,0.775333241,0.940532852,2.50337956,53463,67.78002381,1.456911489,18.96215528,1.169251837,2.762546763,0.709653506,,,,,,,,,10.49527228,0.635388494,,,,,,,,,,,,
2259,Sea aerosol (Cl),0.929361528,1.427084731,0.932049994,147.65625,1.087795867,1.330114315,3.510661708,55674,61.85721755,1.392949,22.43934423,1.082224026,1.94799602,0.60477755,,,,,,,,,13.75543773,0.643278379,,,,,,,,,,,,
2261,Sea aerosol (Cl),0.92439168,1.23589967,1.071704015,64.6875,1.084883423,1.324518639,3.967042956,62074,64.17944431,1.354166679,22.37620652,1.122201979,,,,,,,,,,,13.44434619,0.655826647,,,,,,,,,,,,
2262,Sea aerosol (Cl),0.46219584,2.163449246,0.598188129,150.46875,0.767128425,1.294149656,3.25953677,56950,78.51180434,1.815173775,14.48870748,1.695969515,,,,,,,,,,,6.999492645,0.809670053,,,,,,,,,,,,
2265,,0.646080207,1.726432522,0.802204147,104.0625,0.906981184,1.384951329,3.628115672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,,0.7703264,1.686144909,0.846543879,160.3125,0.990358539,1.427395653,3.75506934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,Sea aerosol (Cl),1.073487112,1.415815827,1.046829225,25.3125,1.169104889,1.482117385,3.888740313,59588,72.33962417,1.523674559,18.33247691,1.251617353,,,,,,,,,1.249879785,0.891755708,8.078018576,0.599285169,,,,,,,,,,,,
2268,False Si ,0.636140511,1.377376104,0.993716937,78.75,0.899977363,1.368721963,4.305970239,56589,95.80515623,1.334787812,,,,,,,4.194844142,1.334787812,,,,,,,,,,,,,,,,,,
2273,Cl,1.615200516,1.722130481,1.158548376,122.34375,1.434063168,1.995171473,5.107996076,55630,79.53224182,1.12471953,4.542372003,0.743307546,2.291778103,0.454550609,,,,,,,3.171633556,0.630174065,6.299512088,0.404351763,,,4.16245386,0.322218728,,,,,,,,
2276,Sea aerosol (Cl),0.541713404,1.083330963,0.845965765,67.5,0.830500408,0.916460906,2.581682203,53429,68.91962886,1.405816432,18.93887222,1.204120833,,,,,,,,,,,12.14149371,0.683289906,,,,,,,,,,,,
2277,Sea aerosol (Cl),0.586442034,1.410595699,0.782258816,153.28125,0.864107162,1.103450921,2.920609487,54050,72.31556773,1.295845769,17.79791266,1.087510772,3.398697078,0.673326757,,,,,,,,,6.487818062,0.489089824,,,,,,,,,,,,
2290,Sea aerosol (Cl),0.447286297,2.157825698,0.563977176,99.84375,0.754653961,1.216964445,2.754504497,58573,74.52660203,1.458174828,16.00839347,1.31415613,,,,,,,,,,,9.465002269,0.682069315,,,,,,,,,,,,
2302,Sea aerosol (Cl),0.452256145,2.454116305,0.564338099,104.0625,0.758834901,1.384951329,3.337839413,56986,79.96413708,1.83366742,12.7408877,1.715997979,,,,,,,,,,,7.294970006,0.821580365,,,,,,,,,,,,
2305,Sea aerosol (Cl),0.452256145,1.264906513,0.704971471,161.71875,0.758834901,0.891723004,2.487162552,53608,73.6559093,1.508748252,14.59844708,1.119915675,2.602658421,0.705729844,,,,,,,1.083189715,0.787854195,7.03850165,0.534838857,,,1.021294855,0.30608254,,,,,,,,
2317,,0.586442034,1.193099281,0.845965765,64.6875,0.864107162,1.009321145,2.715353176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,Aluminosillicates,11.74375022,1.541181623,3.450018903,174.375,3.866860119,5.317105732,19.1383608,57709,78.90112996,1.635575108,,,,,7.323225588,1.739534922,9.679616243,0.494418852,,,,,,,3.043119609,0.289662764,,,,,,,1.05290981,0.321507803,,
2326,Sea aerosol (Cl),1.391557368,1.789648921,1.127954353,115.3125,1.331084471,2.018642291,6.059909894,55206,59.69849229,1.333705802,22.52857238,0.999883469,2.661792561,0.562068261,,,,,,,,,15.11114836,0.63246279,,,,,,,,,,,,
Min,,0.447286297,1.071474748,0.489805185,9.84375,0.754653961,0.851782758,2.337274571,,53.05782557,,1.545549743,,1.177840307,,0,,0.596365985,,3.919020295,,0.163925078,,0.825195201,,0.545968907,,0.523216138,,2.00847704,,2.321554348,,0.533688534,,1.559735462,
Max,,30.52977468,3.411525605,5.227829086,174.375,6.234718632,9.045471536,27.49917635,,100,,25.88648498,,7.914356142,,9.598720074,,21.47020549,,3.919020295,,10.5796665,,21.93795294,,3.043119609,,7.797034085,,3.072731569,,10.90213358,,14.56472874,,6.805978715,
Mean,,0.833111919,1.438344789,0.896097618,95.28818505,0.961233032,1.267635818,3.547143437,,74.23427683,,18.32439728,,2.51267703,,3.487657779,,8.37936338,,3.919020295,,2.938700145,,9.787799236,,1.742938671,,3.557186111,,2.7418289,,5.479318695,,2.314814212,,2.7924883,
Std Dev,,1.402810641,0.342656853,0.341105121,43.00281167,0.370091125,0.534447618,1.709804105,,11.74165432,,5.726807085,,1.190156843,,2.579916294,,5.472506635,,0,,2.228044627,,4.635120665,,1.027192707,,2.396436553,,0.696660732,,2.734052675,,3.518273864,,1.497343565,
Id,Class,Area (µm²),Aspect Ratio,Breadth (µm),Direction (°),ECD (µm),Length (µm),Perimeter (µm),Count,O Wt%,O Wt% ?,Na Wt%,Na Wt% ?,Mg Wt%,Mg Wt% ?,Al Wt%,Al Wt% ?,Si Wt%,Si Wt% ?,P Wt%,P Wt% ?,S Wt%,S Wt% ?,Cl Wt%,Cl Wt% ?,K Wt%,K Wt% ?,Ca Wt%,Ca Wt% ?,Fe Wt%,Fe Wt% ?,Cu Wt%,Cu Wt% ?,Zn Wt%,Zn Wt% ?,,
18323,Sea aerosol (Cl),0.501954622,1.754103846,0.64803714,119.53125,0.799442602,1.136724439,2.731570184,52069,72.54108787,1.508396212,17.84614921,1.351025514,,,,,,,,,,,9.612772614,0.693695107,,,,,,,,,,,,
18326,Mainly O,0.536743556,2.846673761,0.579720079,109.6875,0.826681995,1.650273937,3.927891634,53649,95.38052082,2.265792899,,,,,,,,,,,4.619476572,2.265792899,,,,,,,,,,,,,,
